Date,Chain,Postcode,Category,Total Units,Sale Price,Cost Price
5/1/17,Ready Wear,2795,Intimate,671,5.16,2.72
5/1/17,Ready Wear,3018,Juniors,456,7.34,3.73
5/1/17,Ready Wear,4068,Mens,596,6.63,3.86
5/1/17,Ready Wear,2154,Shoes,93,40.45,22.59
5/1/17,Ready Wear,4551,Mens,669,4.85,2.36
5/1/17,Bellings,2478,Mens,589,6.61,3.76
5/1/17,Bellings,3630,Mens,455,8.03,4.33
5/1/17,Bellings,2131,Mens,491,7.7,4.26
5/1/17,Ready Wear,2067,Mens,605,6,3.21
5/1/17,Ready Wear,2650,Shoes,649,5.17,2.56
5/1/17,Bellings,4883,Mens,448,8.32,4.51
5/1/17,Ready Wear,6280,Home,765,5.96,3.72
5/1/17,Ready Wear,6330,Shoes,124,33.64,19.83
5/1/17,Ready Wear,2800,Juniors,503,7.61,4.21
5/1/17,Ready Wear,2116,Kids,906,4.71,2.82
5/1/17,Ready Wear,2350,Mens,611,6.56,3.74
5/1/17,Ready Wear,2541,Juniors,513,7.39,4.03
5/1/17,Ready Wear,2560,Kids,1092,4.46,2.85
5/1/17,Ready Wear,3551,Juniors,531,7.17,3.85
5/1/17,Ready Wear,2101,Womens,501,7.66,4.12
5/1/17,Ready Wear,4551,Mens,517,8.14,4.7
5/1/17,Ready Wear,2795,Kids,915,4.62,2.67
5/1/17,Ready Wear,2800,Mens,531,7.64,4.28
5/1/17,Ready Wear,4215,Juniors,566,6.79,3.63
5/1/17,Bellings,3280,Mens,565,7.27,4.11
5/1/17,Ready Wear,2154,Intimate,789,4.74,2.47
5/1/17,Ready Wear,2031,Mens,732,5.34,2.88
5/1/17,Ready Wear,2101,Kids,1054,4.36,2.65
5/1/17,Ready Wear,4068,Juniors,613,6.05,3.11
5/1/17,Ready Wear,3550,Home,953,5.44,3.55
5/1/17,Ready Wear,2015,Mens,644,6.77,3.96
5/1/17,Ready Wear,2480,Juniors,645,6.41,3.6
5/1/17,Ready Wear,3066,Mens,792,4.95,2.66
5/1/17,Ready Wear,2067,Juniors,508,6.96,3.39
5/1/17,Ready Wear,4551,Juniors,538,7.23,3.85
5/1/17,Ready Wear,2560,Intimate,803,4.75,2.47
5/1/17,Ready Wear,3018,Womens,450,8.35,4.26
5/1/17,Ready Wear,3148,Home,706,7.26,4.64
5/1/17,Ready Wear,2067,Intimate,723,5.4,2.84
5/1/17,Ready Wear,2560,Mens,593,6.83,3.71
5/1/17,Ready Wear,6330,Shoes,510,6.28,2.64
5/1/17,Ready Wear,6280,Womens,459,8.84,4.79
5/1/17,Ready Wear,2350,Juniors,595,6.32,3.19
5/1/17,Ready Wear,3148,Intimate,694,5.38,2.69
5/1/17,Ready Wear,4119,Juniors,498,8,4.23
5/1/17,Ready Wear,4119,Mens,501,8.55,4.78
5/1/17,Ready Wear,6330,Juniors,592,6.99,3.8
5/1/17,Bellings,4305,Mens,422,9.37,4.89
5/1/17,Ready Wear,3066,Kids,1085,4.32,2.55
5/1/17,Ready Wear,4119,Home,719,7.42,4.73
5/1/17,Ready Wear,3550,Juniors,531,7.31,3.67
5/1/17,Ready Wear,3175,Groceries,5157,1.29,0.91
5/1/17,Ready Wear,4119,Home,3561,1.28,0.73
5/1/17,Ready Wear,2154,Juniors,537,7.13,3.51
5/1/17,Ready Wear,6530,Intimate,815,5.14,2.75
5/1/17,Ready Wear,2350,Mens,602,6.76,3.48
5/1/17,Ready Wear,2650,Shoes,224,19.59,10.77
5/1/17,Ready Wear,2101,Mens,619,7.15,3.95
5/1/17,Ready Wear,3353,Mens,621,7.23,4.02
5/1/17,Ready Wear,2350,Kids,1086,4.77,2.93
5/1/17,Bellings,2478,Mens,473,8.87,4.63
5/1/17,Ready Wear,6330,Shoes,299,14.45,7.74
5/1/17,Bellings,5043,Mens,463,9.08,4.73
5/1/17,Ready Wear,2795,Womens,472,8.91,4.63
5/1/17,Ready Wear,2560,Shoes,597,6.68,3.29
5/1/17,Ready Wear,6330,Mens,655,6.22,3.12
5/1/17,Ready Wear,4119,Mens,604,7.17,3.79
5/1/17,Ready Wear,3551,Mens,709,5.49,2.6
5/1/17,Ready Wear,2541,Mens,571,7.46,3.85
5/1/17,Ready Wear,2560,Mens,746,6.11,3.34
5/1/17,Ready Wear,3076,Mens,678,6.33,3.27
5/1/17,Ready Wear,6280,Juniors,678,6.64,3.58
5/1/17,Ready Wear,3148,Mens,843,5.47,3
5/1/17,Ready Wear,2116,Juniors,565,7.2,3.5
5/1/17,Ready Wear,2650,Juniors,641,6.77,3.48
5/1/17,Ready Wear,2650,Kids,966,5.03,2.84
5/1/17,Ready Wear,2480,Mens,621,6.95,3.51
5/1/17,Ready Wear,2650,Mens,735,6.61,3.68
5/1/17,Ready Wear,2154,Shoes,341,14.97,8.62
5/1/17,Ready Wear,4558,Home,758,7.16,4.3
5/1/17,Ready Wear,4558,Mens,850,5.32,2.75
5/1/17,Ready Wear,2795,Juniors,676,6.46,3.23
5/1/17,Ready Wear,4509,Juniors,682,6.85,3.62
5/1/17,Ready Wear,2795,Mens,797,6.39,3.62
5/1/17,Ready Wear,2031,Juniors,613,7.5,3.87
5/1/17,Ready Wear,2067,Shoes,287,17.45,9.65
5/1/17,Ready Wear,4068,Womens,556,8.02,3.99
5/1/17,Ready Wear,4551,Home,995,6.12,3.83
5/1/17,Ready Wear,2101,Juniors,801,6.33,3.49
5/1/17,Ready Wear,2067,Shoes,607,7.03,3.26
5/1/17,Ready Wear,3066,Juniors,659,6.86,3.36
5/1/17,Ready Wear,2154,Shoes,686,6.39,3.02
5/1/17,Ready Wear,6530,Mens,877,5.9,3.26
5/1/17,Ready Wear,3175,Mens,765,6.77,3.68
5/1/17,Ready Wear,2350,Shoes,703,6.05,2.69
5/1/17,Ready Wear,4558,Juniors,709,7.47,4.13
5/1/17,Ready Wear,2650,Mens,790,6.47,3.46
5/1/17,Ready Wear,2350,Womens,592,8.18,4.17
5/1/17,Ready Wear,3148,Juniors,684,7.09,3.6
5/1/17,Ready Wear,3148,Accessories,881,4.69,1.98
5/1/17,Ready Wear,4558,Kids,1253,4.47,2.54
5/1/17,Ready Wear,6330,Kids,1449,4.14,2.47
5/1/17,Ready Wear,3066,Shoes,634,6.86,3.02
5/1/17,Ready Wear,4215,Mens,542,8.67,4.17
5/1/17,Bellings,2064,Mens,566,8.93,4.57
5/1/17,Ready Wear,2560,Shoes,407,13.86,7.72
5/1/17,Ready Wear,6530,Juniors,669,7.66,3.91
5/1/17,Ready Wear,3175,Womens,612,8.37,4.27
5/1/17,Ready Wear,3148,Mens,558,8.86,4.35
5/1/17,Ready Wear,6330,Home,821,7.33,4.26
5/1/17,Ready Wear,2560,Juniors,699,7.25,3.55
5/1/17,Ready Wear,3175,Home,927,7.42,4.58
5/1/17,Ready Wear,2067,Mens,819,7.41,3.91
5/1/17,Ready Wear,2650,Shoes,176,38.17,21.74
5/1/17,Ready Wear,2154,Mens,945,6.68,3.57
5/1/17,Ready Wear,2560,Home,984,7.62,4.56
5/1/17,Ready Wear,2154,Mens,890,7.45,3.92
6/1/17,Ready Wear,2350,Home,1621,2.57,7.35
6/1/17,Ready Wear,2067,Home,1554,2.13,7.04
6/1/17,Ready Wear,3148,Home,1988,2.8,6.06
6/1/17,Ready Wear,4068,Home,1429,3.52,7.53
6/1/17,Ready Wear,3076,Home,1312,2.85,4.93
6/1/17,Ready Wear,6330,Home,1062,5.38,6.82
6/1/17,Ready Wear,3551,Home,698,3.51,4.77
6/1/17,Ready Wear,4215,Home,1169,4.17,4.59
6/1/17,Ready Wear,6530,Home,118,1.71,5.57
6/1/17,Ready Wear,2067,Hosiery,338,0.27,0.88
6/1/17,Ready Wear,4068,Hosiery,172,0.25,1
6/1/17,Ready Wear,3018,Home,116,0.98,1.87
6/1/17,Ready Wear,2101,Kids,42,2.36,4.63
6/1/17,Ready Wear,2101,Juniors,13,4.96,12
6/1/17,Bellings,3131,Hosiery,27,4.14,7.39
6/1/17,Ready Wear,3550,Home,91,0.99,1.86
6/1/17,Ready Wear,3175,Kids,46,2.16,3.79
6/1/17,Ready Wear,2541,Mens,26,2.4,4.9
6/1/17,Ready Wear,2015,Kids,60,2.8,3.88
6/1/17,Ready Wear,3076,Kids,29,2,3.82
6/1/17,Ready Wear,3199,Womens,12,3,7
6/1/17,Ready Wear,2650,Kids,8,2,7.46
6/1/17,Ready Wear,3066,Kids,36,2.63,3.75
6/1/17,Ready Wear,2015,Kids,40,2.99,4
6/1/17,Ready Wear,6530,Groceries,303,0.99,1.12
6/1/17,Ready Wear,3199,Kids,53,1.6,2.25
6/1/17,Ready Wear,4068,Kids,124,1.38,1.65
6/1/17,Ready Wear,3076,Juniors,33,1.12,2.13
6/1/17,Ready Wear,6330,Womens,14,1,3.35
6/1/17,Ready Wear,2350,Juniors,7,4.43,9
6/1/17,Bellings,6112,Hosiery,40,2,2.8
6/1/17,Ready Wear,2830,Womens,9,3,6.5
6/1/17,Bellings,6030,Accessories,54,3.45,4.02
6/1/17,Ready Wear,2031,Juniors,34,4.88,5.78
6/1/17,Bellings,5290,Juniors,13,7.1,9.42
6/1/17,Ready Wear,4053,Womens,14,2.21,4.3
6/1/17,Bellings,5607,Hosiery,61,1.96,2.43
6/1/17,Ready Wear,3199,Juniors,4,5,12
6/1/17,Ready Wear,2560,Kids,20,2.5,3.88
6/1/17,Ready Wear,3550,Accessories,8,3.37,6.78
6/1/17,Ready Wear,2020,Juniors,50,1.26,1.78
6/1/17,Bellings,3500,Womens,13,3.23,5.21
6/1/17,Bellings,4825,Womens,13,3.54,5.5
6/1/17,Ready Wear,2541,Home,28,0.99,1.89
6/1/17,Ready Wear,2480,Home,28,0.99,1.89
6/1/17,Ready Wear,3018,Hosiery,16,1,2.55
6/1/17,Ready Wear,3175,Kids,24,1.04,2.06
6/1/17,Ready Wear,2800,Kids,6,1,5
6/1/17,Ready Wear,6330,Kids,23,1.13,2.14
6/1/17,Bellings,3131,Womens,15,3,4.5
6/1/17,Ready Wear,3018,Accessories,8,2.25,5
6/1/17,Ready Wear,3353,Kids,18,1.28,2.5
6/1/17,Bellings,3400,Kids,15,5,6.43
6/1/17,Bellings,6725,Womens,10,1,3.1
6/1/17,Ready Wear,6280,Womens,-1,19.08,-1.66
6/1/17,Bellings,3915,Juniors,6,2.67,6.12
6/1/17,Bellings,3630,Juniors,16,3.48,4.77
6/1/17,Ready Wear,3353,Home,21,0.99,1.96
6/1/17,Bellings,6052,Womens,8,3,5.5
6/1/17,Bellings,2485,Juniors,12,3.42,5.07
6/1/17,Bellings,4883,Juniors,6,2,5.25
6/1/17,Ready Wear,2101,Kids,158,1.46,1.58
6/1/17,Ready Wear,3550,Kids,29,3.48,4.12
6/1/17,Bellings,4802,Womens,39,3.61,4.08
6/1/17,Ready Wear,4558,Home,-1,19.99,1.89
6/1/17,Ready Wear,3018,Juniors,4,1,5.5
6/1/17,Ready Wear,2541,Kids,41,2.54,2.97
6/1/17,Bellings,5168,Womens,-1,21.98,4.52
6/1/17,Ready Wear,6330,Hosiery,255,0.25,0.32
6/1/17,Ready Wear,3066,Home,17,0.98,1.96
6/1/17,Ready Wear,3018,Kids,13,1,2.25
6/1/17,Ready Wear,2650,Womens,4,3,7
6/1/17,Ready Wear,3066,Womens,4,3,7
6/1/17,Bellings,3977,Home,23,2.35,3.04
6/1/17,Ready Wear,6530,Womens,42,4.37,4.75
6/1/17,Ready Wear,2650,Home,16,0.99,1.96
6/1/17,Ready Wear,3066,Womens,8,4.25,6.19
6/1/17,Bellings,6010,Juniors,9,2.41,4.11
6/1/17,Ready Wear,2020,Accessories,-1,39.99,25
6/1/17,Ready Wear,3148,Kids,13,3.15,4.26
6/1/17,Bellings,7018,Kids,53,3.31,3.58
6/1/17,Bellings,3136,Juniors,4,2.75,6.25
6/1/17,Ready Wear,2830,Kids,14,3,4
6/1/17,Ready Wear,2020,Kids,19,3.21,3.93
6/1/17,Ready Wear,4215,Juniors,5,4.2,6.87
6/1/17,Bellings,4655,Womens,18,4.78,5.5
6/1/17,Bellings,3131,Juniors,6,2.5,4.67
6/1/17,Bellings,3630,Womens,6,1,3.1
6/1/17,Ready Wear,2830,Mens,27,3.03,3.49
6/1/17,Ready Wear,4053,Kids,16,2.88,3.66
6/1/17,Ready Wear,4053,Kids,3,1,5
6/1/17,Ready Wear,4558,Kids,3,1,5
6/1/17,Bellings,6109,Juniors,2,12,18
6/1/17,Bellings,2158,Kids,10,2,3.15
6/1/17,Bellings,7320,Kids,3,4,7.75
6/1/17,Ready Wear,4119,Mens,15,2.47,3.2
6/1/17,Ready Wear,2541,Mens,14,1.79,2.57
6/1/17,Bellings,5082,Kids,6,2,3.75
6/1/17,Bellings,6725,Juniors,4,2.5,5.13
6/1/17,Bellings,4012,Womens,-1,12.99,2.55
6/1/17,Ready Wear,2350,Mens,23,2,2.44
6/1/17,Ready Wear,2116,Juniors,2,5,10
6/1/17,Ready Wear,3551,Juniors,2,5,10
6/1/17,Bellings,3030,Womens,-1,12.99,3.23
6/1/17,Bellings,6109,Womens,11,3.53,4.4
6/1/17,Ready Wear,2560,Mens,21,2,2.45
6/1/17,Bellings,6021,Womens,12,4.72,5.5
6/1/17,Bellings,7018,Juniors,11,8.58,9.41
6/1/17,Ready Wear,2116,Juniors,2,1,5.5
6/1/17,Ready Wear,4053,Groceries,18,2,2.5
6/1/17,Ready Wear,2154,Kids,16,3.03,3.59
6/1/17,Ready Wear,2830,Mens,19,1.99,2.45
6/1/17,Ready Wear,2541,Kids,17,2.73,3.23
6/1/17,Ready Wear,4119,Kids,13,3,3.65
6/1/17,Bellings,4883,Womens,4,1,3.1
6/1/17,Ready Wear,3018,Hosiery,11,0.25,1
6/1/17,Ready Wear,2617,Kids,8,2.63,3.66
6/1/17,Ready Wear,2031,Juniors,2,1.5,5.5
6/1/17,Ready Wear,4551,Kids,2,1,5
6/1/17,Bellings,7320,Mens,8,3,4
6/1/17,Ready Wear,4558,Juniors,3,3,5.65
6/1/17,Bellings,4680,Kids,5,4.4,5.98
6/1/17,Ready Wear,3148,Juniors,5,3.6,5.16
6/1/17,Ready Wear,2617,Juniors,27,3.26,3.55
6/1/17,Bellings,3931,Womens,13,2.91,3.5
6/1/17,Bellings,3134,Accessories,57,3.77,3.9
6/1/17,Ready Wear,2560,Hosiery,10,0.24,1
6/1/17,Ready Wear,2101,Juniors,2,1.9,5.65
6/1/17,Ready Wear,3018,Accessories,-1,7.99,0.5
6/1/17,Bellings,5168,Hosiery,27,1.48,1.76
6/1/17,Bellings,4220,Womens,-1,9.99,2.55
6/1/17,Bellings,6027,Womens,-1,9.99,2.55
6/1/17,Bellings,6030,Womens,-1,9.99,2.55
6/1/17,Ready Wear,6330,Mens,11,1.9,2.55
6/1/17,Ready Wear,4053,Mens,16,2,2.44
6/1/17,Ready Wear,2480,Kids,7,3,4
6/1/17,Ready Wear,2795,Juniors,3,3,5.33
6/1/17,Bellings,3280,Mens,7,3,4
6/1/17,Ready Wear,4119,Womens,5,1.4,2.8
6/1/17,Bellings,4680,Mens,7,3,4
6/1/17,Ready Wear,6330,Juniors,1,4,11
6/1/17,Ready Wear,2800,Mens,15,1.99,2.45
6/1/17,Ready Wear,4509,Mens,6,1.34,2.45
6/1/17,Bellings,2790,Juniors,5,3.4,4.7
6/1/17,Bellings,3977,Kids,61,3.28,3.38
6/1/17,Ready Wear,3550,Intimate,4,1,2.55
6/1/17,Ready Wear,4119,Womens,15,3.26,3.67
6/1/17,Ready Wear,2116,Kids,9,2.11,2.77
6/1/17,Bellings,3400,Accessories,156,3.36,3.4
6/1/17,Bellings,2064,Juniors,-1,12.99,7.25
6/1/17,Bellings,3500,Womens,-1,9.99,4.5
6/1/17,Ready Wear,3199,Mens,12,2,2.45
6/1/17,Bellings,2609,Womens,3,2.9,4.67
6/1/17,Bellings,7018,Womens,9,2.89,3.47
6/1/17,Ready Wear,2067,Kids,12,2.42,2.84
6/1/17,Bellings,6030,Womens,2,3,5.5
6/1/17,Bellings,4012,Juniors,3,0.67,2.33
6/1/17,Ready Wear,6330,Home,44,1.74,1.85
6/1/17,Ready Wear,2015,Juniors,-1,9.99,5.25
6/1/17,Bellings,4700,Juniors,4,4.25,5.42
6/1/17,Ready Wear,3175,Intimate,3,1,2.55
6/1/17,Ready Wear,3551,Kids,5,2.72,3.63
6/1/17,Ready Wear,2650,Juniors,9,1,1.5
6/1/17,Ready Wear,6280,Juniors,1,1,5.5
6/1/17,Ready Wear,2350,Juniors,-1,9.99,5.5
6/1/17,Bellings,5011,Juniors,-1,7.99,3.5
6/1/17,Bellings,4655,Mens,10,2,2.44
6/1/17,Bellings,4740,Womens,4,2,3.1
6/1/17,Ready Wear,3018,Juniors,5,4,4.85
6/1/17,Bellings,6010,Kids,1,3,7.2
6/1/17,Ready Wear,6280,Kids,19,3.5,3.72
6/1/17,Ready Wear,2480,Womens,2,1,3.07
6/1/17,Ready Wear,2560,Shoes,-2,3.99,1.95
6/1/17,Ready Wear,3551,Mens,9,2,2.45
6/1/17,Bellings,2064,Juniors,5,4.2,5
6/1/17,Ready Wear,3066,Mens,4,2,3
6/1/17,Bellings,3500,Kids,2,3,5
6/1/17,Ready Wear,3551,Womens,4,1,2
6/1/17,Ready Wear,4053,Kids,4,1,2
6/1/17,Ready Wear,4068,Womens,1,2,6
6/1/17,Bellings,6450,Womens,15,2.87,3.14
6/1/17,Ready Wear,4053,Juniors,-1,7.99,4
6/1/17,Ready Wear,2031,Kids,15,2.92,3.18
6/1/17,Ready Wear,2617,Womens,1,3,6.76
6/1/17,Bellings,5011,Kids,-1,6.99,3.25
6/1/17,Ready Wear,2795,Mens,8,2,2.45
6/1/17,Bellings,2539,Juniors,6,10,10.59
6/1/17,Ready Wear,2015,Womens,1,3,6.5
6/1/17,Ready Wear,2116,Womens,1,3,6.5
6/1/17,Bellings,3030,Juniors,1,3,6.5
6/1/17,Ready Wear,4068,Womens,1,3,6.5
6/1/17,Ready Wear,4558,Womens,1,3,6.5
6/1/17,Ready Wear,4509,Womens,3,3.67,4.81
6/1/17,Ready Wear,3076,Juniors,-2,2.99,1.32
6/1/17,Ready Wear,2015,Shoes,5,1.4,2.05
6/1/17,Bellings,4825,Kids,6,5,5.54
6/1/17,Bellings,5169,Kids,-1,4.99,1.75
6/1/17,Ready Wear,2541,Hosiery,2,1,2.55
6/1/17,Ready Wear,4068,Shoes,2,1,2.55
6/1/17,Ready Wear,2154,Juniors,3,5,6
6/1/17,Ready Wear,3175,Juniors,1,1,4
6/1/17,Ready Wear,4215,Accessories,2,13.5,15
6/1/17,Bellings,7010,Kids,4,1,1.75
6/1/17,Ready Wear,3148,Womens,-1,4.99,2
6/1/17,Ready Wear,3018,Womens,11,2.36,2.61
6/1/17,Ready Wear,2480,Mens,11,2.27,2.51
6/1/17,Ready Wear,2650,Intimate,3,1.67,2.55
6/1/17,Bellings,2609,Womens,5,5,5.5
6/1/17,Ready Wear,2617,Juniors,11,1.27,1.5
6/1/17,Ready Wear,2800,Kids,1,1,3.5
6/1/17,Ready Wear,3076,Kids,6,1,1.4
6/1/17,Ready Wear,2067,Womens,7,1.42,1.74
6/1/17,Bellings,2120,Kids,3,1,1.75
6/1/17,Bellings,2790,Kids,3,1,1.75
6/1/17,Bellings,6027,Kids,3,1,1.75
6/1/17,Bellings,3131,Mens,4,2,2.55
6/1/17,Bellings,6030,Kids,4,5,5.54
6/1/17,Ready Wear,2830,Kids,3,1,1.7
6/1/17,Bellings,3429,Womens,1,1,3.1
6/1/17,Ready Wear,3551,Shoes,2,1.5,2.55
6/1/17,Bellings,5290,Womens,1,1,3.1
6/1/17,Ready Wear,6530,Intimate,48,1.85,1.89
6/1/17,Ready Wear,2650,Mens,1,1,3
6/1/17,Bellings,3134,Kids,2,1,2
6/1/17,Ready Wear,4068,Mens,7,2.71,3
6/1/17,Bellings,4740,Kids,1,1,3
6/1/17,Bellings,6109,Kids,6,2.67,3
6/1/17,Bellings,7250,Kids,1,3,5
6/1/17,Ready Wear,2617,Intimate,1,2,3.75
6/1/17,Ready Wear,4119,Intimate,1,2,3.75
6/1/17,Ready Wear,4215,Kids,9,4.67,4.86
6/1/17,Bellings,4655,Kids,3,5,5.54
6/1/17,Bellings,4680,Mens,-1,3,1.43
6/1/17,Bellings,3136,Hosiery,33,3.09,3.14
6/1/17,Ready Wear,2116,Womens,1,1,2.55
6/1/17,Ready Wear,2650,Shoes,1,1,2.55
6/1/17,Ready Wear,3353,Mens,1,1,2.55
6/1/17,Ready Wear,2116,Home,3,0.5,1
6/1/17,Ready Wear,4068,Womens,1,2,3.5
6/1/17,Ready Wear,4551,Home,3,0.5,1
6/1/17,Bellings,5011,Kids,1,3,4.5
6/1/17,Ready Wear,2020,Shoes,3,1.67,2.11
6/1/17,Ready Wear,4119,Kids,5,2.6,2.85
6/1/17,Bellings,870,Mens,6,1.5,1.69
6/1/17,Bellings,2485,Accessories,1,1,2.16
6/1/17,Ready Wear,3353,Accessories,1,1,2.16
6/1/17,Ready Wear,3551,Hosiery,2,1.99,2.55
6/1/17,Bellings,2750,Shoes,1,1,2.11
6/1/17,Ready Wear,2154,Mens,1,1,2
6/1/17,Bellings,3500,Mens,1,3,4
6/1/17,Ready Wear,3551,Kids,1,3,4
6/1/17,Ready Wear,6330,Home,2,0.5,1
6/1/17,Ready Wear,2015,Accessories,11,1.8,1.89
6/1/17,Bellings,5168,Womens,1,4.01,5
6/1/17,Bellings,7250,Womens,1,1,1.9
6/1/17,Bellings,4870,Mens,2,2,2.44
6/1/17,Ready Wear,2541,Mens,1,1,1.75
6/1/17,Bellings,2609,Kids,1,1,1.75
6/1/17,Ready Wear,2795,Kids,12,2.42,2.48
6/1/17,Ready Wear,3551,Kids,1,1,1.75
6/1/17,Bellings,4012,Kids,1,1,1.75
6/1/17,Bellings,3977,Hosiery,41,2.36,2.38
6/1/17,Ready Wear,4119,Juniors,-1,2,1.4
6/1/17,Bellings,6021,Juniors,9,2.93,3
6/1/17,Bellings,2750,Mens,1,2,2.56
6/1/17,Ready Wear,6330,Intimate,1,1.99,2.55
6/1/17,Ready Wear,2830,Womens,6,6.67,6.76
6/1/17,Ready Wear,2830,Shoes,1,2,2.55
6/1/17,Bellings,3280,Kids,1,5,5.54
6/1/17,Bellings,2539,Womens,1,5,5.5
6/1/17,Ready Wear,2617,Juniors,1,1,1.5
6/1/17,Ready Wear,2617,Groceries,1,2.5,3
6/1/17,Ready Wear,2650,Kids,6,1.67,1.75
6/1/17,Ready Wear,3199,Womens,8,1.13,1.19
6/1/17,Ready Wear,3551,Accessories,2,0.25,0.5
6/1/17,Ready Wear,4558,Home,1,0.5,1
6/1/17,Bellings,7010,Juniors,1,1,1.5
6/1/17,Ready Wear,3551,Hosiery,5,1.79,1.89
6/1/17,Ready Wear,2830,Accessories,3,2,2.16
6/1/17,Bellings,2141,Mens,1,2,2.44
6/1/17,Ready Wear,4068,Womens,1,2,2.43
6/1/17,Bellings,2141,Accessories,1,1,1.25
6/1/17,Bellings,2478,Womens,5,3.2,3.25
6/1/17,Bellings,2539,Kids,2,3,3.13
6/1/17,Ready Wear,2795,Intimate,1,1,1.25
6/1/17,Ready Wear,2795,Accessories,1,1,1.25
6/1/17,Ready Wear,3018,Intimate,1,1,1.25
6/1/17,Ready Wear,3175,Hosiery,19,0.99,1
6/1/17,Ready Wear,2480,Accessories,1,2,2.16
6/1/17,Ready Wear,2560,Shoes,1,2,2.16
6/1/17,Ready Wear,3551,Accessories,1,2,2.16
6/1/17,Ready Wear,2830,Kids,3,0.97,1
6/1/17,Bellings,3690,Kids,3,5,5.03
6/1/17,Ready Wear,2015,Juniors,4,1.5,1.5
6/1/17,Ready Wear,2031,Mens,9,3,3
6/1/17,Ready Wear,2154,Intimate,9,1,1
6/1/17,Bellings,2750,Accessories,1,1,1
6/1/17,Ready Wear,2830,Mens,10,3,3
6/1/17,Bellings,3134,Mens,2,3,3
6/1/17,Ready Wear,3199,Mens,7,3,3
6/1/17,Bellings,3280,Juniors,5,5,5
6/1/17,Bellings,3400,Intimate,3,1,1
6/1/17,Ready Wear,3550,Mens,4,3,3
6/1/17,Ready Wear,3551,Mens,1,3,3
6/1/17,Ready Wear,3551,Kids,1,1,1
6/1/17,Bellings,3630,Kids,5,5.2,5.2
6/1/17,Bellings,3915,Womens,4,2,2
6/1/17,Bellings,3931,Womens,1,2,2
6/1/17,Bellings,3931,Juniors,3,5,5
6/1/17,Ready Wear,4053,Kids,5,1,1
6/1/17,Bellings,4305,Juniors,12,5,5
6/1/17,Ready Wear,4551,Mens,4,3,3
6/1/17,Ready Wear,4558,Mens,2,3,3
6/1/17,Bellings,4570,Womens,5,3,3
6/1/17,Bellings,4700,Womens,1,2,2
6/1/17,Bellings,4802,Mens,4,3,3
6/1/17,Bellings,5290,Womens,2,3.5,3.5
6/1/17,Bellings,5607,Womens,1,2,2
6/1/17,Bellings,5607,Womens,10,3,3
6/1/17,Bellings,6030,Juniors,4,5,5
6/1/17,Ready Wear,6280,Mens,3,3,3
6/1/17,Ready Wear,4509,Kids,-1,5.99,6.07
6/1/17,Ready Wear,2116,Kids,1,5,4.8
6/1/17,Bellings,3400,Mens,2,2,1.88
6/1/17,Bellings,3429,Womens,10,3.2,3.18
6/1/17,Bellings,7320,Kids,1,2,1.75
6/1/17,Bellings,4700,Kids,2,0.66,0.5
6/1/17,Bellings,3179,Kids,1,5.99,5.65
6/1/17,Bellings,2539,Mens,3,2.67,2.55
6/1/17,Bellings,4570,Home,1,5.01,4.65
6/1/17,Ready Wear,2541,Womens,2,1,0.81
6/1/17,Ready Wear,3066,Intimate,1,0.9,0.5
6/1/17,Ready Wear,3175,Groceries,2,0.49,0.29
6/1/17,Bellings,5169,Juniors,17,7.41,7.39
6/1/17,Ready Wear,2617,Juniors,2,1,0.79
6/1/17,Bellings,4566,Home,1,0.88,0.45
6/1/17,Ready Wear,3076,Hosiery,1,0.79,0.35
6/1/17,Ready Wear,4551,Shoes,1,1.69,1.25
6/1/17,Ready Wear,4551,Hosiery,1,0.79,0.35
6/1/17,Bellings,6021,Hosiery,1,0.79,0.35
6/1/17,Ready Wear,3066,Shoes,1,3,2.55
6/1/17,Bellings,3915,Kids,1,0.95,0.5
6/1/17,Ready Wear,2480,Intimate,2,2,1.76
6/1/17,Ready Wear,2795,Accessories,1,0.99,0.5
6/1/17,Ready Wear,2350,Kids,4,2.25,2.13
6/1/17,Ready Wear,2101,Womens,1,3,2.5
6/1/17,Bellings,2539,Womens,9,3,2.94
6/1/17,Ready Wear,2650,Intimate,1,1,0.5
6/1/17,Bellings,2750,Mens,2,1,0.75
6/1/17,Ready Wear,2830,Juniors,1,2,1.5
6/1/17,Ready Wear,2830,Accessories,2,1.5,1.25
6/1/17,Ready Wear,3066,Womens,4,1.25,1.13
6/1/17,Ready Wear,3076,Womens,3,2,1.83
6/1/17,Ready Wear,3148,Womens,1,7,6.5
6/1/17,Bellings,2790,Womens,10,6,5.95
6/1/17,Bellings,2120,Intimate,1,0.99,0.42
6/1/17,Ready Wear,2480,Womens,3,1,0.81
6/1/17,Ready Wear,2015,Home,1,2.7,2.11
6/1/17,Bellings,3977,Womens,75,5.41,5.4
6/1/17,Ready Wear,2067,Intimate,3,2,1.79
6/1/17,Ready Wear,6530,Home,1,0.99,0.25
6/1/17,Bellings,2539,Accessories,1,7,6.25
6/1/17,Bellings,2790,Accessories,1,2,1.25
6/1/17,Ready Wear,3550,Accessories,1,1,0.25
6/1/17,Bellings,3630,Shoes,1,2,1.25
6/1/17,Ready Wear,4053,Intimate,1,2,1.25
6/1/17,Ready Wear,4119,Mens,1,2,1.25
6/1/17,Ready Wear,4551,Intimate,1,2,1.25
6/1/17,Ready Wear,6530,Accessories,7,2,1.89
